,Date,Open,High,Low,Close,Adj Close,Volume
36,2019-02-25,43.540000915527344,43.96749877929688,43.48749923706055,43.557498931884766,41.93275833129883,87493600
37,2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.956825256347656,68280800
38,2019-02-27,43.3025016784668,43.75,43.182498931884766,43.71749877929688,42.08678436279297,111341600
39,2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.28749847412109,41.672813415527344,112861600
40,2019-03-01,43.56999969482422,43.78749847412109,43.22249984741211,43.74250030517578,42.1108512878418,103544800
41,2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.32265472412109,109744800
42,2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.245635986328125,78949600
43,2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.0025634765625,83241600
44,2019-03-07,43.46749877929688,43.61000061035156,43.005001068115234,43.125,41.516387939453125,99185600
45,2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.61505889892578,95997600
46,2019-03-11,43.872501373291016,44.77999877929688,43.837501525878906,44.72499847412109,43.05669784545898,128044000
47,2019-03-12,45.0,45.66749954223633,44.84249877929688,45.227500915527344,43.54045867919922,129870400
48,2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.73300552368164,124130000
49,2019-03-14,45.97499847412109,46.025001525878906,45.63999938964844,45.932498931884766,44.21916198730469,94318000
50,2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.52999877929688,44.79438018798828,156171600
51,2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.25166320800781,104879200
52,2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.89304733276367,126585600
53,2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.28535079956055,124140800
54,2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.953224182128906,204136800
55,2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.980899810791016,169630800
56,2019-03-25,47.87749862670898,47.994998931884766,46.650001525878906,47.185001373291016,45.42496109008789,175381200
57,2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.95562744140625,199202000
58,2019-03-27,47.1875,47.43999862670898,46.63750076293945,47.11750030517578,45.359962463378906,119393600
59,2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.42012786865234,83121600
60,2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.71615982055664,94256000
61,2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.026641845703125,111448000
62,2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.69572067260742,91062800
63,2019-04-03,48.3125,49.125,48.28749847412109,48.837501525878906,47.015811920166016,93087200
64,2019-04-04,48.6974983215332,49.09249877929688,48.28499984741211,48.92250061035156,47.09763717651367,76457200
65,2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.41292572021485,74106400
66,2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.15900421142578,103526800
67,2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.01460266113281,143072800
68,2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.15499877929688,48.2841682434082,86781200
69,2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.882232666015625,83603200
70,2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.71749877929688,47.86297607421875,111042800
71,2019-04-15,49.64500045776367,49.962501525878906,49.50249862670898,49.807498931884766,47.949615478515625,70146400
72,2019-04-16,49.8650016784668,50.34249877929688,49.63999938964844,49.8125,47.954437255859375,102785600
73,2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.88825607299805,115627200
74,2019-04-18,50.77999877929688,51.03749847412109,50.630001068115234,50.96500015258789,49.063941955566406,96783200
75,2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.225196838378906,77758000
76,2019-04-23,51.10749816894531,51.9375,50.97499847412109,51.869998931884766,49.9351806640625,93292000
77,2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.858184814453125,70162400
78,2019-04-25,51.70750045776367,51.93999862670898,51.27999877929688,51.31999969482422,49.405704498291016,74172800
79,2019-04-26,51.22499847412109,51.25,50.52999877929688,51.07500076293945,49.16984939575195,74596400
80,2019-04-29,51.09999847412109,51.49250030517578,50.96500015258789,51.15250015258789,49.24444961547852,88818800
81,2019-04-30,50.76499938964844,50.84999847412109,49.77750015258789,50.16749954223633,48.296199798583984,186139600
82,2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.66683578491211,259309200
83,2019-05-02,52.459999084472656,53.16249847412109,52.032501220703125,52.28749847412109,50.33712387084961,127985200
84,2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.962867736816406,83569600
85,2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.17586517333984,129772400
86,2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.82327651977539,155054800
87,2019-05-08,50.47499847412109,51.334999084472656,50.4375,50.72499847412109,48.8328971862793,105358000
88,2019-05-09,50.09999847412109,50.41999816894531,49.165000915527344,50.18000030517578,48.308231353759766,139634400
89,2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.63899612426758,164834800
90,2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.8702392578125,229722400
91,2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.58055114746094,146118800
92,2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.12657165527344,106178800
93,2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.92362976074219,132125600
94,2019-05-17,46.73249816894531,47.72499847412109,46.68999862670898,47.25,45.662689208984375,131516400
95,2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.23482894897461,154449200
96,2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.08284759521485,113459200
97,2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.15992736816406,118994400
98,2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.40613555908203,146118800
99,2019-05-24,45.04999923706055,45.53499984741211,44.65499877929688,44.74250030517578,43.23942565917969,94858800
100,2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.060646057128906,111792800
101,2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.85528564453125,113924800
102,2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.07756042480469,84873600
103,2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.29719161987305,108174400
104,2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.86954498291016,161584400
105,2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.40131378173828,123872000
106,2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.10194778442383,119093600
107,2019-06-06,45.77000045776367,46.36750030517578,45.53749847412109,46.30500030517578,44.74944686889648,90105200
108,2019-06-07,46.62749862670898,47.97999954223633,46.442501068115234,47.53749847412109,45.9405403137207,122737600
109,2019-06-10,47.95249938964844,48.84249877929688,47.90499877929688,48.14500045776367,46.52762985229492,104883600
110,2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.066402435302734,107731600
111,2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.91661071777344,73012800
112,2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.53749847412109,46.90694046020508,86698400
113,2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.56628036499024,75046000
114,2019-06-17,48.22499847412109,48.7400016784668,48.04249954223633,48.47249984741211,46.8441276550293,58676400
115,2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.94582748413086,106204000
116,2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.46749877929688,47.80569839477539,84496800
117,2019-06-20,50.09249877929688,50.15250015258789,49.50749969482422,49.8650016784668,48.189849853515625,86056000
118,2019-06-21,49.70000076293945,50.212501525878906,49.53749847412109,49.69499969482422,48.02555847167969,191202400
119,2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.97724151611328,72881600
120,2019-06-25,49.60749816894531,49.81499862670898,48.8224983215332,48.89250183105469,47.25001907348633,84281200
121,2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.27199172973633,104270000
122,2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.25749588012695,83598800
123,2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.81778717041016,124442400
124,2019-07-01,50.79249954223633,51.122501373291016,50.16249847412109,50.38750076293945,48.69478988647461,109012000
125,2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.97988128662109,67740800
126,2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.38576889038086,45448000
127,2019-07-05,50.837501525878906,51.27000045776367,50.72499847412109,51.057498931884766,49.34228515625,69062000
128,2019-07-08,50.20249938964844,50.34999847412109,49.602500915527344,50.005001068115234,48.325157165527344,101354400
129,2019-07-09,49.79999923706055,50.37749862670898,49.70249938964844,50.310001373291016,48.61989212036133,82312000
130,2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.100685119628906,71588400
131,2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.743106842041016,80767200
132,2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.11759948730469,70380800
133,2019-07-15,51.022499084472656,51.46749877929688,51.0,51.3025016784668,49.57905197143555,67789600
134,2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.40752029418945,67467200
135,2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.129676818847656,56430000
136,2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.68777084350586,74162400
137,2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.9460563659668,83717200
138,2019-07-22,50.91249847412109,51.807498931884766,50.90250015258789,51.80500030517578,50.064674377441406,89111600
139,2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.45605850219727,73420800
140,2019-07-24,51.91749954223633,52.28749847412109,51.79249954223633,52.16749954223633,50.41499710083008,59966400
141,2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.0163459777832,55638400
142,2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.19030380249024,70475600
143,2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.65900421142578,86693600
144,2019-07-30,52.18999862670898,52.540000915527344,51.82749938964844,52.19499969482422,50.44157791137695,135742800
145,2019-07-31,54.10499954223633,55.34249877929688,52.82500076293945,53.2599983215332,51.47078704833984,277125600
146,2019-08-01,53.47499847412109,54.50749969482422,51.685001373291016,52.10749816894531,50.35700607299805,216071600
147,2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.29154968261719,163448400
148,2019-08-05,49.497501373291016,49.66249847412109,48.14500045776367,48.334999084472656,46.71125030517578,209572000
149,2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.59550857543945,143299200
150,2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.08837890625,133457600
151,2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.14900970458984,108038000
152,2019-08-09,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,48.74399566650391,98478800
153,2019-08-12,49.90499877929688,50.51250076293945,49.78749847412109,50.119998931884766,48.62031555175781,89927600
154,2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.67930603027344,188874000
155,2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.17082595825195,146189600
156,2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.92587661743164,108909600
157,2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.08027267456055,110481600
158,2019-08-19,52.65499877929688,53.182498931884766,52.50749969482422,52.587501525878906,51.01398468017578,97654400
159,2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.01640701293945,107537200
160,2019-08-21,53.247501373291016,53.41249847412109,52.900001525878906,53.15999984741211,51.56934356689453,86141600
161,2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.52569580078125,89014800
162,2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.14414978027344,187272000
163,2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.07785415649414,104174400
164,2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.51278305053711,103493200
165,2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.84503936767578,63755200
166,2019-08-29,52.125,52.33000183105469,51.665000915527344,52.25249862670898,50.688995361328125,83962000
167,2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.62352752685547,84573600
168,2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.88626480102539,80092000
169,2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.73264694213867,76752400
170,2019-09-05,53.0,53.49250030517578,52.87749862670898,53.31999969482422,51.72455596923828,95654800
171,2019-09-06,53.51250076293945,53.60499954223633,53.12749862670898,53.31499862670898,51.71970748901367,77449200
172,2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,51.940406799316406,109237600
173,2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.55398178100586,127111600
174,2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.22493362426758,177158400
175,2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.10368347167969,128906800
176,2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.05113983154297,159053200
177,2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.97499847412109,53.33004379272461,84632400
178,2019-09-17,54.9900016784668,55.20500183105469,54.77999877929688,55.17499923706055,53.524051666259766,73274800
179,2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.02607727050781,101360000
180,2019-09-19,55.50249862670898,55.93999862670898,55.09249877929688,55.2400016784668,53.58712005615234,88242400
181,2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.80377197265625,221652400
182,2019-09-23,54.73749923706055,54.959999084472656,54.41249847412109,54.68000030517578,53.04386520385742,76662000
183,2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.79164505004883,124763200
184,2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.60408401489258,87613600
185,2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.32761764526367,75334000
186,2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.06812286376953,101408000
187,2019-09-30,55.22499847412109,56.14500045776367,55.1974983215332,55.99250030517578,54.31710433959961,103909600
188,2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.46746063232422,139223200
189,2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.1020736694336,138449200
190,2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.553165435791016,114426000
191,2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.75249862670898,55.05435180664063,138478800
192,2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.06647491455078,122306000
193,2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.09999847412109,54.4213752746582,111820000
194,2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.0592041015625,74770400
195,2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.801307678222656,113013600
196,2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.2855339050293,166795600
197,2019-10-14,58.72499847412109,59.532501220703125,58.66749954223633,58.96749877929688,57.20307540893555,96427600
198,2019-10-15,59.09749984741211,59.41249847412109,58.720001220703125,58.83000183105469,57.06969451904297,87360000
199,2019-10-16,58.34249877929688,58.810001373291016,58.29999923706055,58.59249877929688,56.839298248291016,73903200
200,2019-10-17,58.772499084472656,59.03749847412109,58.380001068115234,58.81999969482422,57.05998992919922,67585200
201,2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.33404541015625,97433600
202,2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.12749862670898,58.328369140625,87247200
203,2019-10-22,60.290000915527344,60.54999923706055,59.90499877929688,59.9900016784668,58.19498825073242,82293600
204,2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,58.97589111328125,75828800
205,2019-10-24,61.12749862670898,61.20000076293945,60.45249938964844,60.89500045776367,59.072898864746094,69275200
206,2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.80045700073242,73477200
207,2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.39948272705078,96572800
208,2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.00257110595703,142839600
209,2019-10-30,61.18999862670898,61.32500076293945,60.3025016784668,60.81499862670898,58.99529266357422,124522000
210,2019-10-31,61.810001373291016,62.29249954223633,59.31499862670898,62.18999862670898,60.32915115356445,139162000
211,2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.04133987426758,151125200
212,2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.44878005981445,103272000
213,2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.35903930664063,79897600
214,2019-11-06,64.19249725341797,64.37249755859375,63.84249877929688,64.30999755859375,62.38572692871094,75864400
215,2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.10573196411133,94940400
216,2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.2784309387207,69986400
217,2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.779544830322266,81821200
218,2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.721134185791016,87388800
219,2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.33169555664062,102734400
220,2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.88655471801758,89182800
221,2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.64549255371094,100206400
222,2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,64.97145080566406,86703200
223,2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.77439880371094,76167200
224,2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.02033996582031,106234400
225,2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.733306884765625,121395200
226,2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.677364349365234,65325200
227,2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.79387664794922,84020400
228,2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.28792572021484,105207600
229,2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.15144348144531,65235600
230,2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.0079345703125,46617600
231,2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.25629425048828,94487200
232,2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.11061477661133,114430400
233,2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.66763687133789,67181600
234,2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.60169219970703,74424400
235,2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.84954833984375,106075600
236,2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,64.92765808105469,128042400
237,2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.30712127685547,90420400
238,2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.8641586303711,78756800
239,2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.031982421875,137310400
240,2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,66.92958068847656,133587600
241,2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.07528686523438,128186000
242,2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.20906066894531,114158400
243,2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.04609680175781,116028400
244,2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.11418914794922,98369200
245,2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,67.97311401367188,275978000
246,2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.08232116699219,98572000
247,2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.14800262451172,48478800
248,2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.51991271972656,93121200
249,2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.4931640625,146266000
250,2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,70.91155242919922,144114400
251,2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.42967224121094,100805600
252,2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.05944061279297,135480400
253,2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.3491439819336,146322800
254,2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,72.92562866210938,118387200
255,2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.5826644897461,108872000
256,2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.75025177001953,132079200
257,2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.31676483154297,170108400
258,2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.48702239990234,140644800
259,2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.09976196289062,121532000
260,2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.05868530273438,161954400
261,2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.73272705078125,121923600
262,2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.68138122558594,108829200
263,2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.53031158447266,137816400
264,2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.0049057006836,110843200
265,2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.27975463867188,101832400
266,2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.65193939208984,104472000
267,2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.42815399169922,146537600
